iter,train_mlogloss,val_mlogloss
254,0.8531881424613259,0.8821948827964927
255,0.8529822744715398,0.8820627711734319
256,0.8527739041183546,0.8819180215187833
257,0.8525025638914723,0.8817088496632176
258,0.8522019155017682,0.8814776501368013
259,0.8520863097919601,0.881409277560334
260,0.851751549410523,0.8811556266946997
261,0.8515030917335397,0.880964737543759
262,0.8513006574130828,0.8808129805953128
263,0.8510936677177475,0.8806984607131506
264,0.850880385678792,0.880538597051715
265,0.8506313339580549,0.8803420627742313
266,0.8503612593970926,0.8801521957578354
267,0.8501464891344757,0.8799896320366452
268,0.8499750895989515,0.8798881671344526
269,0.849772615143437,0.8797358847600832
270,0.8495895551610184,0.8796227484730292
271,0.8494168983632296,0.8794991720488017
272,0.8492344643876913,0.8793612164717647
273,0.8489368607977952,0.8791275652276516
274,0.848686889209109,0.8789295805450482
275,0.8484733765934566,0.8787633836549561
276,0.8482432983674422,0.8786070874354291
277,0.8480427288801425,0.8784736922733543
278,0.8478269431907371,0.8783298690624007
279,0.8476331061463732,0.8781760284926277
280,0.8474521393272055,0.8780508970763159
281,0.8471562513044281,0.8778147491389386
282,0.8469774314345957,0.8776421265634734
283,0.8468163551530253,0.8775539838144487
284,0.8466601271724694,0.8774521703728615
285,0.8464166321124363,0.8772814066662691
286,0.8462463152343606,0.8771859094834195
287,0.846154725804457,0.8771151012999088
288,0.8460175912991554,0.8770055907159998
289,0.8458656499295347,0.8768842705158104
290,0.8456388430808763,0.8766888064548068
291,0.845440223839057,0.8765747895463528
292,0.8452592877731121,0.8764493287870345
293,0.845109579462781,0.8763761084099039
294,0.8448495632162172,0.8762150818010342
295,0.8446421412705133,0.8760542195516042
296,0.8444455413155951,0.8758931025090329
297,0.844257996917935,0.8757520861011484
298,0.8440900461894244,0.8756477098290983
299,0.843894518871918,0.8755261974181906
300,0.8437496461562746,0.8754335962295736
301,0.8436352685760503,0.8753644284879071
302,0.843409233724692,0.8752307655095185
303,0.8431973544720932,0.8750964488669285
304,0.8430659169940544,0.8750079876253601
305,0.8428271326014056,0.8748391198813068
306,0.8425821468588054,0.874649984420538
307,0.8424489720315094,0.8745372450848026
308,0.8422887014177852,0.8744294467164611
309,0.842104569453738,0.8742927579396518
310,0.8418871156558485,0.8741409902826457
311,0.8416100344032801,0.8739816108311697
312,0.8414822548862225,0.8738912372620538
313,0.841274155653305,0.8737423816712975
314,0.8410222484080657,0.8735656231686781
315,0.8408019209705776,0.8734178851294795
316,0.840618751314623,0.8732817093084853
317,0.840465251128344,0.8731818235342562
318,0.8403569690139456,0.8731119773740088
319,0.8402009980890816,0.8730008791634191
320,0.8399512434435245,0.8727660218960586
321,0.8397453353899915,0.8725893357799648
322,0.8396156560634428,0.8725093478391864
323,0.8394416113378549,0.8723819128050112
324,0.8391547203043387,0.8721787413723492
325,0.8388933961023782,0.8719903826442543
326,0.8387157394779426,0.8718513998344896
327,0.8385846996912003,0.8717474007237276
328,0.8384008774953361,0.8716305875856362
329,0.8381499368294857,0.8714423563223597
330,0.8379281062988109,0.8713008542480877
331,0.8377924136742284,0.8711944789615514
332,0.8376103316828606,0.8710710065862233
333,0.8374415549010692,0.8709748935956887
334,0.8373203103076721,0.870906903839371
335,0.8371041109298752,0.8707410047870074
336,0.8369614874726433,0.8706326407601264
337,0.8368611190171409,0.8705667128132656
338,0.8366093531759979,0.8704040793612313
339,0.8364490651307007,0.870290585978268
340,0.836315084707844,0.8701961106070684
341,0.8360287872414227,0.8699846712045073
342,0.8358553128562201,0.8698754237521024
343,0.835620978456593,0.8697263000534298
344,0.8354629208749356,0.8696006091327898
345,0.8351934167752132,0.8694224093557141
346,0.8349932324526543,0.869291055242046
347,0.8348496719026739,0.8691956275054792
348,0.8346615434182144,0.8690948889949958
349,0.8345178457682301,0.8689904847670351
350,0.834360048100645,0.8688925538020371
351,0.8342071888735964,0.8687743353247903
352,0.8340243440645639,0.8686263940130896
353,0.8338353545096966,0.8684822376117975
354,0.8336069875539386,0.868331363044318
355,0.8333347055121433,0.8681554254190634
356,0.8332035009969253,0.8680481914499665
357,0.8330395923358517,0.8679266266564906
358,0.832840314219279,0.8677903430888911
359,0.8326585206385395,0.8676552225030326
360,0.8324990906043118,0.8675491902227448
361,0.8321887551331425,0.8672955864821921
362,0.8320330190769109,0.8672031627703904
363,0.8318471348840988,0.8670877420345766
364,0.8316205032414775,0.8669286683087983
365,0.8314458501084465,0.8668102438237324
366,0.8312664657603449,0.86667485701282
367,0.8310718765122994,0.8665489292812412
368,0.8309605636323688,0.8664701372830323
369,0.8308094795146066,0.866357021314474
370,0.8306879278905263,0.866280130139241
371,0.8305232302621423,0.8661814698716959
372,0.830365915062541,0.8660696966884338
373,0.830039150825317,0.8658690354612847
374,0.8299006907656465,0.8657763839526108
375,0.8297666780931348,0.8656735283786384
376,0.8294978489863675,0.8654784934497101
377,0.8293475903839929,0.8653885307821835
378,0.8291319822938985,0.8652209643670048
379,0.8289468223489824,0.8650956354345463
380,0.8287892189385888,0.8650148362292909
381,0.8286984079214851,0.8649493741765288
382,0.8284556761362006,0.8647813683299003
383,0.8282645494837464,0.8646566475424187
384,0.8280399924880018,0.864489415184118
385,0.8278103547072119,0.8643510576281579
386,0.8276930004169474,0.8642923926078532
387,0.8275277387817482,0.8641749251821436
388,0.827340027376648,0.8640118062963744
389,0.8272651243336598,0.8639707862442585
390,0.827139239733265,0.8638962961489146
391,0.8269151463337437,0.8637543370311331
392,0.8267374280585045,0.8636350077083391
393,0.8265310010598123,0.863513804386231
394,0.8263300188907293,0.8633471016619612
395,0.8261563917454339,0.8631973503380074
396,0.8260221474793328,0.8631020284779002
397,0.8259145567644093,0.8630204668198246
398,0.8257299534102663,0.8628918019452825
399,0.8255292393530634,0.8627172518657945
400,0.8253692639828704,0.8625874967829172
401,0.8252535931549345,0.8625096432701048
402,0.8251092979963984,0.8624047166001858
403,0.8248862533559278,0.8622611362080189
404,0.8247936842719447,0.862211755515422
405,0.8246203625053288,0.862106003013028
406,0.8244678875390877,0.8619922258743921
407,0.8242999775769274,0.8618636237069243
408,0.8241375341446149,0.8617358830840364
409,0.8240192552410208,0.8616575702650741
410,0.8238131368241486,0.8615258287893935
411,0.8236775888843558,0.8614233581213631
412,0.8234993094293641,0.8612912229559585
413,0.8234015251197575,0.8612266670276044
414,0.8231478961467265,0.8610319192210233
415,0.8229188125116634,0.8608728955308694
416,0.8226966622479428,0.8607048991316768
417,0.8225082670319728,0.8605924207875567
418,0.8223828775149268,0.8605335848928154
419,0.8222174535783121,0.8604306441535838
420,0.8220146658720743,0.8602928327815554
421,0.8218303079240067,0.860194820626139
422,0.821673070345147,0.8601132075316065
423,0.8215828928717226,0.8600318348905259
424,0.8213812776744159,0.8599196314352859
425,0.8212707302734548,0.8598459141880156
426,0.8210625068973538,0.8597144759837736
427,0.8209177022180147,0.8595972464603486
428,0.8207329632184656,0.8594915262720191
429,0.820482781239424,0.8593276790269964
430,0.8202079480817722,0.8590995592463911
431,0.820078037813303,0.8590121833438774
432,0.819899014776977,0.8588911620817834
433,0.8197349333319232,0.8587960499416581
434,0.8195083906626773,0.8586442870529927
435,0.8194003611803744,0.8585873655013897
436,0.8192238328119659,0.8584944773234778
437,0.8190557739169139,0.8583618816276242
438,0.8189061431569477,0.8582618374014076
439,0.8187943862209917,0.8581779420397879
440,0.8186978833516562,0.8581165391045295
441,0.8184887584286311,0.8579392098513112
442,0.8183297672327805,0.8578334391119659
443,0.818246615936939,0.8577922013112695
444,0.8181234563978669,0.8576812163295535
445,0.817973801236,0.8575719002882207
446,0.817788390058541,0.8574547566800703
447,0.8176102649598564,0.8573227930863933
448,0.817482383588479,0.8572416997253555
449,0.817366679477133,0.8571821603692251
450,0.8172431654547553,0.8571037426334983
451,0.8170590972664936,0.8570092752540577
452,0.8168725848472143,0.8568951405802394
453,0.8166998777686117,0.8567649566583373
454,0.8165319546219737,0.8566433281177418
455,0.8163944041372998,0.8565445536587042
456,0.8162663557118642,0.8564729068875595
457,0.8161340957004106,0.8563881872409073
458,0.8159546570952461,0.8562695791760796
459,0.8157536144171679,0.8561181979981206
460,0.8155217689255579,0.8559612800390125
461,0.8153393737575753,0.8558373968398542
462,0.815223592738139,0.8557494674971892
463,0.8149921220121646,0.8555858865269842
464,0.8149038942533776,0.8555321909894016
465,0.8147119300720731,0.855408949143058
466,0.8145236237580239,0.8553139930248417
467,0.814381009471294,0.8552088202018393
468,0.8143052385953277,0.8551586042421374
469,0.8141723425996328,0.8550724581030738
470,0.8140253514932786,0.8549694352778864
471,0.8139081625727669,0.8548853935154449
472,0.8137330521521434,0.8547680050732657
473,0.8136093380120349,0.8547022703433997
474,0.8134682750592119,0.8546133834121089
475,0.8132792374012268,0.8544743133001977
476,0.8131550157999932,0.8543933182666427
477,0.8129896802589915,0.8543030402637111
478,0.8128714348675058,0.8542234980095005
479,0.812726440336566,0.8541521085478037
480,0.8125995041391519,0.8540569908414551
481,0.8124984780830402,0.85399211834258
482,0.8123179749637001,0.8538724618805129
483,0.8121868412757274,0.8538118080138251
484,0.8120713130782437,0.8537149186473623
485,0.8119008368441334,0.8536007648768208
486,0.8117715446766255,0.8535272982122926
487,0.8116609966493258,0.8534618612021201
488,0.8115057096160636,0.8533710638191205
489,0.8112974090237441,0.853222736328028
490,0.811123983270826,0.8530990698921289
491,0.8109432420852465,0.8529766403529564
492,0.8107356619176286,0.8528426643489637
493,0.8106175681998109,0.8527406333440538
494,0.8104220999094196,0.852588065575818
495,0.8102939790576886,0.8525078945911874
496,0.8101683015919328,0.8524342086697345
497,0.8100997425759502,0.8524101886266605
498,0.809951235998957,0.852308856978117
499,0.8097944526301285,0.852196535393381
500,0.8096593862222272,0.852113779428221
501,0.8094443326508,0.8519640660153107
502,0.8092937632228437,0.8518784883566142
503,0.8091653439917529,0.8517573601898929
504,0.809011791808831,0.8516398155313214
505,0.8088323004763006,0.851512796012204
506,0.8086716327552114,0.851423837246132
507,0.8084771334636831,0.8512663758670147
508,0.8083474614234152,0.8511923903993722
509,0.8081572167151391,0.8510583888922796
510,0.8080110840654428,0.8509480740133677
511,0.8078815502222448,0.8508817273409541
512,0.8076920981925578,0.850736865684334
513,0.8075490032731139,0.850628980954756
514,0.8074178440152342,0.8505467755482522
515,0.8072723618170552,0.8504266030988858
516,0.8072088111996136,0.8503939146448167
517,0.807064699690371,0.8503097631188727
518,0.8069540474055511,0.8502406656778337
519,0.8068411008683247,0.8501686749489253
520,0.8067153416813289,0.8500806787374041
521,0.806523292134427,0.8499385386138324
522,0.8063999316949353,0.8498689537993166
523,0.8062193417107498,0.8497391250138607
524,0.8060978605816054,0.8496535760512856
525,0.8059865211562224,0.8495650714258917
526,0.8058334331346422,0.8494449771933895
527,0.8056536435520912,0.8493339430735755
528,0.8055420244427439,0.8492568087888266
529,0.805348475926896,0.8491468005554992
530,0.8052152828029143,0.8490909698260998
531,0.8050901048910298,0.8490291082144005
532,0.8049553033496629,0.8489613979806433
533,0.8048036343890702,0.848827678181112
534,0.80466540718109,0.8487183658863902
535,0.8044814647097737,0.8485799534229228
536,0.8043489852606656,0.8485078397146621
537,0.8041733186947894,0.8483669390051417
538,0.8040649533947748,0.8482782210045603
539,0.8039212133215622,0.8481750794295687
540,0.8037254831410138,0.8480285528158438
541,0.8036064322633961,0.8479624792960313
542,0.8034546213164597,0.8478376305972329
543,0.803247417019239,0.8476879041350188
544,0.8030382048316926,0.8475572159133107
545,0.8027913672690565,0.8473359055253576
546,0.8026479274738554,0.8472166619203082
547,0.8025012880079063,0.8471001125552924
548,0.80237014226526,0.8470276446479944
549,0.8022363723848837,0.8469264555576765
550,0.8020349707105927,0.8467865479981523
551,0.8018377590495256,0.8466392439788105
552,0.8016239832524596,0.8464909404090607
553,0.8015232321200311,0.8464313119914894
554,0.8013717078028947,0.8463090507640749
555,0.8011944344412072,0.8461814888719661
556,0.801021392253819,0.8460722298211376
557,0.800847804798375,0.8459328468275807
558,0.8006705202713906,0.8458200252875331
559,0.800568558854136,0.8457540738740529
560,0.8004129510597436,0.8456225255708765
561,0.8003194856722295,0.8455743992468109
562,0.8002058764399086,0.8455079684437454
563,0.800048615547086,0.8453798643567066
564,0.799890155297291,0.8452780615538887
565,0.7997924380543602,0.8451927254576934
566,0.7996381672624587,0.8450953813871134
567,0.799503321186809,0.8450116141804076
568,0.7992949323477098,0.8448484324836102
569,0.7991156994476607,0.844716702914035
570,0.7990051438650696,0.8446682389092313
571,0.7989045399216318,0.8446018287964319
572,0.7987859465924412,0.8445037080866532
573,0.7986697704077518,0.8444231803183214
574,0.7985228384520995,0.8443202979862119
575,0.7983738315798142,0.8442057058086917
576,0.7982429956440773,0.8441391954537535
577,0.7980782155304279,0.8440336455771298
578,0.7979059959165818,0.843897632961921
579,0.797772050848326,0.8438267002563805
580,0.7976795163151413,0.8437620748355055
581,0.7975193038595566,0.8436417246847441
582,0.7973375495648752,0.8434991345566286
583,0.7972000286204487,0.8434155391462083
584,0.7970654753876106,0.8433098268972739
585,0.796891794715541,0.8431969858155626
586,0.7968159568235217,0.8431523270609721
587,0.7966183232918982,0.843016691409357
588,0.7965190466202889,0.8429572696878966
589,0.7963463277270333,0.8428486877698514
590,0.7962147090247638,0.8427715842295307
591,0.7961078930336922,0.8426856904468254
592,0.7960013979513165,0.8426128068239731
593,0.795896669111183,0.842525794132247
594,0.7957681511555195,0.84245164096335
595,0.7956025232195217,0.8423504185881346
596,0.7954748908918473,0.8422660995432053
597,0.7953568007159755,0.8422019284526128
598,0.7952915330893311,0.8421615981446154
599,0.7951568567415884,0.8420423869676827
600,0.7950775899865392,0.8420043825394992
601,0.794957140920583,0.8419275976700553
602,0.7948393989822823,0.8418777109096279
603,0.7946805047668086,0.8417711450756309
604,0.7944704552633614,0.8416393238514015
605,0.7942992825181576,0.841523309520645
606,0.7941355714656896,0.8414109409789658
607,0.7939575691585429,0.8412881466687107
608,0.793805385982601,0.8411948224194582
609,0.7937036445169121,0.841126275981495
610,0.7935899673499788,0.8410425156352077
611,0.7934311419499104,0.8409280711563095
612,0.7932882259394199,0.8408470843418575
613,0.7931659183529038,0.8407877431801086
614,0.7930459472848445,0.840718387282327
615,0.7929461944712906,0.8406390290514826
616,0.7928393428775768,0.840567754715586
617,0.7927322693534327,0.8404843021953947
618,0.7926450233463669,0.8404259606016676
619,0.7925271426709752,0.8403559945724367
620,0.7924174473276244,0.8402672689956101
621,0.7922854379158635,0.8401725905857854
622,0.792130914177039,0.840070031347289
623,0.7920068700859577,0.8399752149846693
624,0.7918900202231746,0.8398956158101918
625,0.7918159097104607,0.8398485312050498
626,0.7916385412735739,0.839718567046844
627,0.7915344658140105,0.8396471464363987
628,0.7913802265347627,0.8395423928290454
629,0.791253420655062,0.8394919739756935
630,0.7911470236068106,0.839414409399909
631,0.7910120086127745,0.8393431611119626
632,0.7908469537745068,0.8392176600966749
633,0.7906820364479239,0.8391019579061543
634,0.7905373260443027,0.8390112762512746
635,0.7904135462858115,0.8389394459744953
636,0.7902551836627815,0.8388341815457516
637,0.7900703018187082,0.8387121136582162
638,0.7899021250123947,0.8386012084316196
639,0.7897803329144585,0.8385260062859476
640,0.7896919489542442,0.8384688551608954
641,0.7895750392011963,0.8383842504083804
642,0.7894329988077431,0.8382838750442092
643,0.7893221121038424,0.8382116687424456
644,0.7891899106339775,0.8381075675466932
645,0.789093237812758,0.8380497422128759
646,0.7889888062501841,0.8379989538785805
647,0.7888879506780909,0.8379203056239589
648,0.7887424592172435,0.8378019050430471
649,0.7885917501203046,0.837712795094856
650,0.7884535961452485,0.8376075634704958
651,0.7883083606331719,0.8375049650586397
652,0.7881434065086719,0.837390184276796
653,0.7879894714128641,0.8373007301302351
654,0.7878756763047393,0.8372287870556313
655,0.787745145929473,0.837139586195655
656,0.78754317366547,0.8370129304819245
657,0.7874166115980622,0.8369349858087931
658,0.7872740641258669,0.836833047136462
659,0.7870627147128452,0.8366642366358895
660,0.7869000567295389,0.8365455576805262
661,0.7868047369072513,0.8364695668342588
662,0.7866787370616813,0.836402034279245
663,0.7865547001188985,0.8363311531719356
664,0.7863886944353564,0.8362202063879624
665,0.7863034614501406,0.8361701198875542
666,0.7861336541335576,0.8360308894391645
667,0.7859976406067103,0.8359259092829106
668,0.7859038627763096,0.8358898407163737
669,0.7858164634824527,0.835836755491985
670,0.785696267900158,0.8357564299822832
671,0.7855658949380359,0.8356652184884237
672,0.7854653068554303,0.8356071136185614
673,0.7853791184738764,0.8355452118527783
674,0.7852612254033742,0.8354613315152485
675,0.7851241417346725,0.8353694475589699
676,0.7850060859656426,0.835277305254441
677,0.7848964120218836,0.835193875329214
678,0.7847632633218028,0.8350836305804287
679,0.7846551369489514,0.834987915500462
680,0.7845588175840933,0.8349144860031317
681,0.784478524471069,0.8348517112867229
682,0.7843687558296724,0.8347609920532896
683,0.78423935400235,0.8346724233490935
684,0.7841613404065092,0.8345990465856105
685,0.7840250323270133,0.8345068486040347
686,0.7839109262101638,0.8344280554927725
687,0.7838238091730593,0.8343716987262899
688,0.7837272560894457,0.8343022828045058
689,0.7835889483347445,0.8342361642227365
690,0.783475550779625,0.8341628297010897
691,0.7833364026780472,0.8340725688994093
692,0.7832738307010249,0.8340330279602413
693,0.7831751108682862,0.8339691818725972
694,0.7830336365424806,0.833890762476023
695,0.782915164912564,0.8338096905491388
696,0.7828359281097806,0.833755237404688
697,0.7826843208968756,0.8336634477897832
698,0.7825789259536741,0.8335760589014668
699,0.782482311137734,0.8335224464190406
700,0.7824018924818226,0.833480647435992
701,0.7822714722696102,0.833382567835229
702,0.7821267151300318,0.8332844851967628
703,0.782005735029754,0.8332227056694667
704,0.7819360749427346,0.8331654504208283
705,0.7818682267271987,0.8331253410502912
